fpr,tpr,thresholds
0.0,0.10561837929647343,0.9999999999999165
0.0,0.1057971662271488,0.9999999999999163
0.0,0.10593125642515532,0.9999999999999161
0.0,0.10611004335583069,0.9999999999999156
0.0,0.10678049434586331,0.999999999999915
0.0,0.10691458454386985,0.9999999999999147
0.0,0.10713806820721405,0.9999999999999145
0.0,0.10749564206856478,0.9999999999999143
0.0,0.10789791266258436,0.9999999999999141
0.0,0.1079426093952532,0.9999999999999138
0.0,0.10838957672194163,0.9999999999999136
0.0,0.10843427345461047,0.9999999999999134
0.0,0.10865775711795468,0.9999999999999132
0.0,0.1087918473159612,0.999999999999913
0.0,0.10888124078129889,0.9999999999999127
0.0,0.1091047244446431,0.9999999999999125
0.0,0.10923881464264962,0.9999999999999123
0.0,0.10946229830599383,0.9999999999999121
0.0,0.10973047870200689,0.9999999999999118
0.0,0.10990926563268225,0.9999999999999116
0.0,0.11017744602869531,0.9999999999999114
0.0,0.11031153622670183,0.9999999999999112
0.0,0.1104903231573772,0.999999999999911
0.0,0.11053501989004604,0.9999999999999107
0.0,0.1113395610780852,0.9999999999999101
0.0,0.11138425781075403,0.9999999999999098
0.0,0.1115630447414294,0.9999999999999096
0.0,0.11201001206811782,0.9999999999999094
0.0,0.1120994055334555,0.9999999999999092
0.0,0.11254637286014392,0.9999999999999087
0.0,0.11268046305815045,0.9999999999999085
0.0,0.1129486434541635,0.9999999999999083
0.0,0.11303803691950118,0.9999999999999081
0.0,0.11317212711750771,0.9999999999999079
0.0,0.11344030751352076,0.9999999999999076
0.0,0.1137978813748715,0.9999999999999074
0.0,0.11402136503821571,0.9999999999999072
0.0,0.11437893889956645,0.9999999999999067
0.0,0.11460242256291066,0.9999999999999065
0.0,0.11478120949358601,0.9999999999999063
0.0,0.11500469315693022,0.9999999999999061
0.0,0.1151834800876056,0.9999999999999059
0.0,0.11531757028561213,0.9999999999999056
0.0,0.11567514414696285,0.9999999999999054
0.0,0.11580923434496938,0.9999999999999052
0.0,0.11603271800831359,0.999999999999905
0.0,0.11616680820632012,0.9999999999999047
0.0,0.11634559513699548,0.9999999999999045
0.0,0.11661377553300854,0.9999999999999041
0.0,0.1167925624636839,0.9999999999999036
0.0,0.11706074285969696,0.9999999999999034
0.0,0.11723952979037232,0.999999999999903
0.0,0.11741831672104769,0.9999999999999027
0.0,0.11750771018638538,0.9999999999999025
0.0,0.1176418003843919,0.9999999999999023
0.0,0.11768649711706074,0.9999999999999021
0.0,0.11782058731506727,0.9999999999999019
0.0,0.11826755464175569,0.9999999999999014
0.0,0.11840164483976222,0.9999999999999012
0.0,0.11844634157243106,0.999999999999901
0.0,0.11853573503776874,0.9999999999999007
0.0,0.1187145219684441,0.9999999999999005
0.0,0.11911679256246369,0.9999999999999003
0.0,0.1192508827604702,0.9999999999999001
0.0,0.11951906315648327,0.9999999999998999
0.0,0.11974254681982748,0.9999999999998996
0.0,0.11978724355249631,0.9999999999998994
0.0,0.11987663701783399,0.9999999999998992
0.0,0.12001072721584052,0.999999999999899
0.0,0.12027890761185357,0.9999999999998987
0.0,0.12059178474053547,0.9999999999998985
0.0,0.12068117820587315,0.9999999999998983
0.0,0.12085996513654852,0.9999999999998981
0.0,0.12090466186921736,0.9999999999998976
0.0,0.12108344879989273,0.9999999999998972
0.0,0.12112814553256157,0.999999999999897
0.0,0.12130693246323694,0.9999999999998967
0.0,0.12148571939391231,0.9999999999998963
0.0,0.12170920305725652,0.9999999999998959
0.0,0.12188798998793188,0.9999999999998954
0.0,0.12197738345326957,0.999999999999895
0.0,0.12220086711661378,0.9999999999998948
0.0,0.12246904751262683,0.9999999999998941
0.0,0.12251374424529567,0.9999999999998939
0.0,0.1226478344433022,0.9999999999998936
0.0,0.12282662137397757,0.9999999999998932
0.0,0.12305010503732178,0.9999999999998928
0.0,0.12331828543333483,0.9999999999998919
0.0,0.12345237563134134,0.9999999999998916
0.0,0.12363116256201671,0.9999999999998914
0.0,0.12385464622536092,0.9999999999998912
0.0,0.12394403969069862,0.999999999999891
0.0,0.1240334331560363,0.9999999999998905
0.0,0.12430161355204934,0.9999999999998903
0.0,0.12434631028471818,0.9999999999998901
0.0,0.12448040048272471,0.9999999999998899
0.0,0.12465918741340008,0.9999999999998896
0.0,0.12474858087873776,0.9999999999998894
0.0,0.1251061547400885,0.999999999999889
0.0,0.12515085147275734,0.9999999999998888
0.0,0.12524024493809502,0.9999999999998885
0.0,0.1254190318687704,0.9999999999998879
0.0,0.12568721226478344,0.9999999999998872
0.0,0.1257319089974523,0.999999999999887
0.0,0.12608948285880303,0.9999999999998865
0.0,0.1261788763241407,0.9999999999998863
0.0,0.12622357305680953,0.9999999999998861
0.0,0.12635766325481607,0.9999999999998859
0.0,0.12640235998748492,0.9999999999998856
0.0,0.12653645018549145,0.9999999999998854
0.0,0.12675993384883566,0.9999999999998852
0.0,0.12680463058150448,0.9999999999998848
0.0,0.12698341751217987,0.9999999999998845
0.0,0.12707281097751755,0.9999999999998841
0.0,0.12711750771018637,0.9999999999998839
0.0,0.1274750815715371,0.9999999999998834
0.0,0.12751977830420597,0.9999999999998832
0.0,0.12760917176954364,0.999999999999883
0.0,0.12774326196755018,0.9999999999998821
0.0,0.12783265543288785,0.9999999999998819
0.0,0.12796674563089439,0.9999999999998817
0.0,0.12814553256156974,0.9999999999998814
0.0,0.12827962275957627,0.999999999999881
0.0,0.12836901622491395,0.9999999999998808
0.0,0.12854780315558934,0.9999999999998805
0.0,0.1287265900862647,0.9999999999998799
0.0,0.12881598355160237,0.9999999999998794
0.0,0.12890537701694005,0.9999999999998792
0.0,0.1289500737496089,0.999999999999879
0.0,0.12912886068028426,0.9999999999998779
0.0,0.1291735574129531,0.9999999999998774
0.0,0.129486434541635,0.9999999999998772
0.0,0.12966522147231038,0.9999999999998768
0.0,0.12975461493764806,0.9999999999998765
0.0,0.12984400840298574,0.9999999999998761
0.0,0.12993340186832342,0.9999999999998759
0.0,0.12997809860099227,0.9999999999998757
0.0,0.13006749206632995,0.9999999999998754
0.0,0.13020158226433648,0.9999999999998752
0.0,0.130335672462343,0.9999999999998743
0.0,0.1304250659276807,0.9999999999998741
0.0,0.13046976266034954,0.9999999999998737
0.0,0.1306485495910249,0.9999999999998732
0.0,0.13069324632369375,0.999999999999873
0.0,0.1308720332543691,0.9999999999998721
0.0,0.13100612345237564,0.9999999999998719
0.0,0.13109551691771332,0.9999999999998717
0.0,0.13114021365038217,0.999999999999871
0.0,0.13122960711571985,0.9999999999998708
0.0,0.13131900058105753,0.9999999999998703
0.0,0.1314083940463952,0.9999999999998701
0.0,0.13145309077906406,0.9999999999998699
0.0,0.13154248424440174,0.9999999999998694
0.0,0.13167657444240827,0.9999999999998692
0.0,0.1317212711750771,0.999999999999869
0.0,0.13185536137308362,0.9999999999998688
0.0,0.13198945157109016,0.999999999999867
0.0,0.1321682385017655,0.9999999999998668
0.0,0.13221293523443436,0.9999999999998666
0.0,0.13230232869977204,0.9999999999998663
0.0,0.1323470254324409,0.9999999999998661
0.0,0.13243641889777857,0.9999999999998659
0.0,0.13248111563044743,0.9999999999998652
0.0,0.13265990256112278,0.9999999999998639
0.0,0.13279399275912931,0.9999999999998617
0.0,0.13297277968980467,0.9999999999998606
0.0,0.13324096008581773,0.9999999999998586
0.0,0.1333303535511554,0.9999999999998574
0.0,0.13346444374916194,0.9999999999998561
0.0,0.13355383721449962,0.9999999999998554
0.0,0.1339561078085192,0.9999999999998499
0.0,0.1340455012738569,0.9999999999998492
0.0,0.1342689849372011,0.9999999999998446
0.0,0.13435837840253878,0.9999999999998437
0.0,0.1941179099807804,0.9999670268344117
0.0,0.19420730344611808,0.9999670171401618
0.0,0.26786751888436955,0.9998689569928764
0.0,0.26795691234970725,0.9998688681244626
0.0,0.44960443391588073,0.9929399628983672
0.0007331538747729411,0.44960443391588073,0.9498476287796486
0.0007331538747729411,0.4496491306485496,0.9479683129347921
0.0007769242553564003,0.4496491306485496,0.9466990565721235
0.0007769242553564003,0.44969382738121844,0.9465799390081855
0.0007988094456481299,0.44969382738121844,0.946420591045703
0.0007988094456481299,0.44973852411388726,0.9462065039652042
0.0008097520407939947,0.44973852411388726,0.9460525765649791
0.0008097520407939947,0.44982791757922497,0.9458335070855772
0.0008206946359398595,0.44982791757922497,0.9457747043684328
0.0008206946359398595,0.4499173110445626,0.945514272729055
0.0008316372310857243,0.4499173110445626,0.9455003545989961
0.0008316372310857243,0.4501854914405757,0.9448782463558802
0.0008535224213774539,0.4501854914405757,0.9446110354140398
0.0008535224213774539,0.4502748849059134,0.9445255580651624
0.0008644650165233187,0.4502748849059134,0.9445079335569465
0.0008644650165233187,0.4503195816385822,0.94440563947584
0.0008863502068150482,0.4503195816385822,0.9442678371173424
0.0008863502068150482,0.45054306530192645,0.9440348234370832
0.0008972928019609131,0.45054306530192645,0.9439283584762513
0.0008972928019609131,0.4505877620345953,0.9439106720614474
0.0009082353971067779,0.4505877620345953,0.9437592487635764
0.0009082353971067779,0.450677155499933,0.9436684543570958
0.0009191779922526427,0.450677155499933,0.9436033138560923
0.0009191779922526427,0.45076654896527063,0.943475607516882
0.0009301205873985074,0.45076654896527063,0.943443511205893
0.0009301205873985074,0.45090063916327716,0.9432461719791777
0.0009410631825443722,0.45090063916327716,0.943002065713221
0.0009410631825443722,0.4510347293612837,0.9428620631177406
0.000952005777690237,0.4510347293612837,0.9428014205368637
0.000952005777690237,0.4511241228266214,0.9426888291036177
0.0009629483728361018,0.4511241228266214,0.9425266724321256
0.0009629483728361018,0.4514816966879721,0.9417457507454592
0.0010067187534195609,0.4514816966879721,0.9415223758625905
0.0010067187534195609,0.45161578688597864,0.941447673648284
0.0010176613485654259,0.45161578688597864,0.9414473250436636
0.0010176613485654259,0.4517498770839852,0.9409412242952833
0.0010286039437112906,0.4517498770839852,0.9407301695804712
0.0010286039437112906,0.4518392705493228,0.9405080963511263
0.001061431729148885,0.4518392705493228,0.9405057618530025
0.001061431729148885,0.45197336074732936,0.9402035013075258
0.0010833169194406145,0.45197336074732936,0.9400400129874276
0.0010833169194406145,0.45201805747999824,0.9399173985394593
0.0011380298951699384,0.45201805747999824,0.9399101293066495
0.001170857680607533,0.45201805747999824,0.9398887753950628
0.0012036854660451273,0.45201805747999824,0.9398216100706152
0.001269341036920316,0.45201805747999824,0.9398141587434753
0.0013021688223579103,0.45201805747999824,0.9397873719241389
0.001313111417503775,0.45201805747999824,0.9397869801865172
0.0013349966077955049,0.45201805747999824,0.939761001472413
0.0013459392029413696,0.45201805747999824,0.9397352406214343
0.001422537368962423,0.45201805747999824,0.9397342011433167
0.0014553651544000174,0.45201805747999824,0.9397087649628268
0.0014553651544000174,0.45206275421266706,0.9396963135995899
0.0014772503446917472,0.45206275421266706,0.939643895953647
0.0015429059155669359,0.45206275421266706,0.9396362941931087
0.0015647911058586654,0.45206275421266706,0.9396352046954316
0.0015647911058586654,0.4521074509453359,0.9396155570178133
0.0016304466767338543,0.4521074509453359,0.9396089664564657
0.0016632744621714486,0.4521074509453359,0.9395820633067739
0.0016742170573173134,0.4521074509453359,0.9395771199512187
0.0016742170573173134,0.45228623787601124,0.9393826109375802
0.0016851596524631782,0.45228623787601124,0.9393772548187477
0.0017727004136300964,0.45228623787601124,0.93937616385987
0.0017945856039218262,0.45228623787601124,0.9393533002411759
0.001805528199067691,0.45228623787601124,0.9393494677024469
0.001805528199067691,0.4523309346086801,0.9392981470081534
0.0018274133893594205,0.4523309346086801,0.9392732648644335
0.0019368393408180683,0.4523309346086801,0.9392447213313692
0.0019477819359639333,0.4523309346086801,0.9392388483986893
0.002002494911693257,0.4523309346086801,0.9392164831740859
0.0020353226971308517,0.4523309346086801,0.9392112944609123
0.002068150482568446,0.4523309346086801,0.939200419710933
0.002068150482568446,0.45237563134134895,0.9391254825384103
0.002079093077714311,0.45237563134134895,0.9390799246251101
0.002079093077714311,0.4524203280740178,0.9390542765850494
0.0020900356728601756,0.4524203280740178,0.9390183416749895
0.0020900356728601756,0.4525097215393555,0.9388344533906958
0.0021009782680060404,0.4525097215393555,0.9388245082674067
0.0021009782680060404,0.45268850847003084,0.9385670262623169
0.002111920863151905,0.45268850847003084,0.9385609872093136
0.002111920863151905,0.45277790193536854,0.9383917298991633
0.00212286345829777,0.45277790193536854,0.9383609938204203
0.00212286345829777,0.45282259866803737,0.9382965995557335
0.0021338060534436347,0.45282259866803737,0.9382378039387358
0.0021338060534436347,0.45309077906405043,0.9378985800382067
0.0021447486485894995,0.45309077906405043,0.9378667881461016
0.0021447486485894995,0.45322486926205696,0.9377629443449969
0.0021556912437353643,0.45322486926205696,0.937655091884547
0.0021556912437353643,0.4532695659947258,0.9376456073970227
0.002166633838881229,0.4532695659947258,0.9375475052020349
0.002166633838881229,0.4533142627273946,0.9374151651007016
0.0021994616243188234,0.4533142627273946,0.9372040768191668
0.0021994616243188234,0.45349304965806997,0.9370778879956818
0.002221346814610553,0.45349304965806997,0.937023113635559
0.0022541746000481473,0.45349304965806997,0.9369494673612601
0.002319830170923336,0.45349304965806997,0.9369484427762247
0.002319830170923336,0.45353774639073885,0.9369407230139841
0.0023636005515067955,0.45353774639073885,0.9369233713462887
0.0023745431466526603,0.45353774639073885,0.9368940966564533
0.0025058542884030376,0.45353774639073885,0.9368789700099782
0.002538682073840632,0.45353774639073885,0.9368594352833842
0.00262622283500755,0.45353774639073885,0.9368250097688978
0.0026371654301534154,0.45353774639073885,0.9368248784769465
0.0026699932155910097,0.45353774639073885,0.9368245776933593
0.0026918784058827393,0.45353774639073885,0.9368240472917978
0.0026918784058827393,0.4535824431234077,0.936788985094771
0.0027247061913203336,0.4535824431234077,0.9367710102876312
0.0027247061913203336,0.4538059267867519,0.9366193917150321
0.002746591381612063,0.4538059267867519,0.9365401811062559
0.0027903617621955223,0.4538059267867519,0.9365389268812019
0.0027903617621955223,0.45385062351942074,0.9365098609145637
0.0028341321427789814,0.45385062351942074,0.9364356365984097
0.002845074737924846,0.45385062351942074,0.9364335641037694
0.0029326154990917644,0.45385062351942074,0.9364324451225825
0.002976385879675224,0.45385062351942074,0.9364207804008668
0.0030092136651128183,0.45385062351942074,0.9364171425495923
0.003031098855404548,0.45385062351942074,0.9364050633977099
0.003031098855404548,0.45389532025208956,0.9363921261426572
0.003074869235988007,0.45389532025208956,0.9363877988902229
